Retailer,Retailer ID,Invoice Date,Beverages,Days to Deliver,Delivery Company,Units Sold,Total Sales,Operating Profit,Price per Unit,Operating Margin (%),State,Region,City
FreshCo,1128299,2022-05-14,Coca-Cola,37,UPS,5500,2750.0,1100.0,0.5,40.0,Alberta,Prairies,Medicine Hat
FreshCo,1128299,2022-05-14,Diet Coke,30,USPS,4000,2200.0,880.0,0.55,40.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-05-14,Sprite,41,DHL,4250,2338.0,818.0,0.55,35.0,Alberta,Prairies,Red Deer
FreshCo,1128299,2022-05-14,Fanta,49,FedEx,3250,1625.0,650.0,0.5,40.0,Alberta,Prairies,Red Deer
FreshCo,1128299,2022-05-14,Powerade,19,USPS,2250,1238.0,433.0,0.55,35.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-05-14,Dasani Water,17,USPS,4000,2800.0,700.0,0.7,25.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-06-13,Coca-Cola,58,DHL,6750,3375.0,1350.0,0.5,40.0,Alberta,Prairies,Red Deer
FreshCo,1128299,2022-06-13,Diet Coke,24,FedEx,5250,2888.0,1155.0,0.55,40.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-06-13,Sprite,37,DHL,5250,2888.0,1011.0,0.55,35.0,Alberta,Prairies,Medicine Hat
FreshCo,1128299,2022-06-13,Fanta,22,USPS,4000,2000.0,800.0,0.5,40.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-06-13,Powerade,32,UPS,2750,1513.0,529.0,0.55,35.0,Alberta,Prairies,Lethbridge
FreshCo,1128299,2022-06-13,Dasani Water,56,USPS,5750,4025.0,1006.0,0.7,25.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-07-12,Coca-Cola,34,USPS,7250,3625.0,1450.0,0.5,40.0,Alberta,Prairies,Lethbridge
FreshCo,1128299,2022-07-12,Diet Coke,15,DHL,5750,3163.0,1265.0,0.55,40.0,Alberta,Prairies,Red Deer
FreshCo,1128299,2022-07-12,Sprite,48,USPS,5250,2888.0,1011.0,0.55,35.0,Alberta,Prairies,Lethbridge
FreshCo,1128299,2022-07-12,Fanta,33,DHL,4250,2125.0,850.0,0.5,40.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-07-12,Powerade,17,DHL,4750,2613.0,914.0,0.55,35.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-07-12,Dasani Water,37,UPS,4750,3325.0,831.0,0.7,25.0,Alberta,Prairies,Red Deer
FreshCo,1128299,2022-08-13,Coca-Cola,26,FedEx,6750,3713.0,1485.0,0.55,40.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-08-13,Diet Coke,23,FedEx,6250,3750.0,1500.0,0.6,40.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-08-13,Sprite,15,UPS,5000,2750.0,963.0,0.55,35.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-08-13,Fanta,51,USPS,4500,2475.0,990.0,0.55,40.0,Alberta,Prairies,Red Deer
FreshCo,1128299,2022-08-13,Powerade,38,UPS,4500,2925.0,1024.0,0.65,35.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-08-13,Dasani Water,15,USPS,4250,2975.0,744.0,0.7,25.0,Alberta,Prairies,Medicine Hat
FreshCo,1128299,2022-09-14,Coca-Cola,43,DHL,6000,2700.0,1080.0,0.45,40.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-09-14,Diet Coke,35,FedEx,6000,3000.0,1200.0,0.5,40.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-09-14,Sprite,21,USPS,4500,2025.0,709.0,0.45,35.0,Alberta,Prairies,Lethbridge
FreshCo,1128299,2022-09-14,Fanta,21,USPS,4000,1800.0,720.0,0.45,40.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-09-14,Powerade,15,USPS,4000,2200.0,770.0,0.55,35.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-09-14,Dasani Water,47,FedEx,4500,2700.0,675.0,0.6,25.0,Alberta,Prairies,Lethbridge
FreshCo,1128299,2022-10-13,Coca-Cola,15,FedEx,5250,2363.0,945.0,0.45,40.0,Alberta,Prairies,Lethbridge
FreshCo,1128299,2022-10-13,Diet Coke,24,UPS,5250,2625.0,1050.0,0.5,40.0,Alberta,Prairies,Medicine Hat
FreshCo,1128299,2022-10-13,Sprite,20,FedEx,3500,1575.0,551.0,0.45,35.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-10-13,Fanta,19,DHL,3250,1463.0,585.0,0.45,40.0,Alberta,Prairies,Medicine Hat
FreshCo,1128299,2022-10-13,Powerade,30,UPS,3000,1650.0,578.0,0.55,35.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-10-13,Dasani Water,50,USPS,3500,2450.0,613.0,0.7,25.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-11-13,Coca-Cola,55,FedEx,5250,2888.0,1155.0,0.55,40.0,Alberta,Prairies,Medicine Hat
FreshCo,1128299,2022-11-13,Diet Coke,21,USPS,5750,3450.0,1380.0,0.6,40.0,Alberta,Prairies,Medicine Hat
FreshCo,1128299,2022-11-13,Sprite,31,USPS,4250,2338.0,818.0,0.55,35.0,Alberta,Prairies,Red Deer
FreshCo,1128299,2022-11-13,Fanta,42,FedEx,4000,2200.0,880.0,0.55,40.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-11-13,Powerade,38,USPS,3500,2275.0,796.0,0.65,35.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-11-13,Dasani Water,37,DHL,4750,3325.0,831.0,0.7,25.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-12-12,Coca-Cola,33,UPS,6750,3713.0,1485.0,0.55,40.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-12-12,Diet Coke,43,FedEx,6750,4050.0,1620.0,0.6,40.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-12-12,Sprite,25,UPS,4750,2613.0,914.0,0.55,35.0,Alberta,Prairies,Calgary
FreshCo,1128299,2022-12-12,Fanta,32,UPS,4750,2613.0,1045.0,0.55,40.0,Alberta,Prairies,Medicine Hat
FreshCo,1128299,2022-12-12,Powerade,52,FedEx,4000,2600.0,910.0,0.65,35.0,Alberta,Prairies,Edmonton
FreshCo,1128299,2022-12-12,Dasani Water,21,USPS,5000,3500.0,875.0,0.7,25.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-01-09,Coca-Cola,16,UPS,10250,4100.0,1845.0,0.4,45.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-01-09,Diet Coke,31,UPS,8250,3300.0,1155.0,0.4,35.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-01-09,Sprite,28,USPS,8250,2475.0,619.0,0.3,25.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-01-09,Fanta,15,UPS,6750,2363.0,709.0,0.35,30.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-01-09,Powerade,57,USPS,7250,3625.0,1269.0,0.5,35.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-01-09,Dasani Water,34,USPS,8250,3300.0,1650.0,0.4,50.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-02-07,Coca-Cola,40,DHL,10750,4300.0,1935.0,0.4,45.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-02-07,Diet Coke,52,USPS,7250,2900.0,1015.0,0.4,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-02-07,Sprite,47,FedEx,7750,2325.0,581.0,0.3,25.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-02-07,Fanta,38,UPS,6250,2188.0,656.0,0.35,30.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-02-07,Powerade,44,USPS,7000,3500.0,1225.0,0.5,35.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-02-07,Dasani Water,44,USPS,8000,2800.0,1400.0,0.35,50.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-03-05,Coca-Cola,38,FedEx,10200,3570.0,1607.0,0.35,45.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-03-05,Diet Coke,47,USPS,7000,2450.0,858.0,0.35,35.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-03-05,Sprite,37,DHL,7250,1813.0,453.0,0.25,25.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-03-05,Fanta,59,USPS,5750,1725.0,518.0,0.3,30.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-03-05,Powerade,50,DHL,6250,2813.0,984.0,0.45,35.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-03-05,Dasani Water,24,UPS,7250,2538.0,1269.0,0.35,50.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-04-06,Coca-Cola,53,DHL,9750,3413.0,1536.0,0.35,45.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-04-06,Diet Coke,28,USPS,6750,2363.0,827.0,0.35,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-04-06,Sprite,55,UPS,6750,1688.0,422.0,0.25,25.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-04-06,Fanta,58,FedEx,6000,1800.0,540.0,0.3,30.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-04-06,Powerade,42,DHL,6250,3125.0,1094.0,0.5,35.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-04-06,Dasani Water,26,USPS,7750,3100.0,1550.0,0.4,50.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-05-05,Coca-Cola,25,DHL,10450,5225.0,2351.0,0.5,45.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-05-05,Diet Coke,40,DHL,7500,3750.0,1313.0,0.5,35.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-05-05,Sprite,56,UPS,7250,3263.0,816.0,0.45,25.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-05-05,Fanta,57,UPS,6750,3038.0,911.0,0.45,30.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-05-05,Powerade,52,FedEx,7000,3850.0,1348.0,0.55,35.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-05-05,Dasani Water,33,UPS,8000,4800.0,2400.0,0.6,50.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-06-07,Coca-Cola,17,DHL,10500,5775.0,2599.0,0.55,45.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-06-07,Diet Coke,46,USPS,8000,4000.0,1400.0,0.5,35.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-06-07,Sprite,24,UPS,7750,3875.0,969.0,0.5,25.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-06-07,Fanta,33,FedEx,7500,3750.0,1125.0,0.5,30.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-06-07,Powerade,38,USPS,7500,4875.0,1706.0,0.65,35.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-06-07,Dasani Water,44,USPS,9250,6475.0,3238.0,0.7,50.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-07-05,Coca-Cola,59,FedEx,11500,7475.0,3364.0,0.65,45.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-07-05,Diet Coke,54,DHL,9000,5400.0,1890.0,0.6,35.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-07-05,Sprite,51,UPS,8250,4538.0,1134.0,0.55,25.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-07-05,Fanta,44,UPS,7750,4263.0,1279.0,0.55,30.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-07-05,Powerade,26,FedEx,8000,5200.0,1820.0,0.65,35.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-07-05,Dasani Water,56,UPS,9750,6825.0,3413.0,0.7,50.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-08-06,Coca-Cola,38,FedEx,11250,7313.0,3291.0,0.65,45.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-08-06,Diet Coke,60,DHL,9000,5400.0,1890.0,0.6,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-08-06,Sprite,50,USPS,8250,4538.0,1134.0,0.55,25.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-08-06,Fanta,16,USPS,7750,3488.0,1046.0,0.45,30.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-08-06,Powerade,51,USPS,7500,4125.0,1444.0,0.55,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-08-06,Dasani Water,46,USPS,9250,5550.0,2775.0,0.6,50.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-09-05,Coca-Cola,37,USPS,10250,5638.0,2537.0,0.55,45.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-09-05,Diet Coke,15,USPS,8250,4125.0,1444.0,0.5,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-09-05,Sprite,15,FedEx,7250,2900.0,725.0,0.4,25.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-09-05,Fanta,23,FedEx,7000,2800.0,840.0,0.4,30.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-09-05,Powerade,45,USPS,7000,3500.0,1225.0,0.5,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-09-05,Dasani Water,52,FedEx,8000,4400.0,2200.0,0.55,50.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-10-07,Coca-Cola,35,USPS,9750,5363.0,2413.0,0.55,45.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-10-07,Diet Coke,26,FedEx,8000,3600.0,1260.0,0.45,35.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-10-07,Sprite,42,USPS,6750,3038.0,759.0,0.45,25.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-10-07,Fanta,52,USPS,6500,2925.0,878.0,0.45,30.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-10-07,Powerade,43,UPS,6500,3575.0,1251.0,0.55,35.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-10-07,Dasani Water,53,USPS,7750,4650.0,2325.0,0.6,50.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-11-06,Coca-Cola,51,USPS,9250,5088.0,2289.0,0.55,45.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-11-06,Diet Coke,16,DHL,7500,3375.0,1181.0,0.45,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-11-06,Sprite,60,USPS,6950,3128.0,782.0,0.45,25.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-11-06,Fanta,18,USPS,7500,4125.0,1238.0,0.55,30.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-11-06,Powerade,29,DHL,7250,5075.0,1776.0,0.7,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-11-06,Dasani Water,52,USPS,8250,6188.0,3094.0,0.75,50.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-12-05,Coca-Cola,35,DHL,10750,7525.0,3386.0,0.7,45.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-12-05,Diet Coke,35,FedEx,8750,5250.0,1838.0,0.6,35.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-12-05,Sprite,25,FedEx,8250,4950.0,1238.0,0.6,25.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-12-05,Fanta,26,UPS,7750,4650.0,1395.0,0.6,30.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-12-05,Powerade,60,USPS,7750,5425.0,1899.0,0.7,35.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-12-05,Dasani Water,37,USPS,8750,6563.0,3281.0,0.75,50.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-01-06,Coca-Cola,58,DHL,9250,3238.0,1295.0,0.35,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-01-06,Diet Coke,26,UPS,7250,2538.0,888.0,0.35,35.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-01-06,Sprite,59,FedEx,7250,1813.0,725.0,0.25,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-01-06,Fanta,41,DHL,5750,1725.0,690.0,0.3,40.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-01-06,Powerade,55,FedEx,6250,2813.0,984.0,0.45,35.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-01-06,Dasani Water,19,DHL,7250,2538.0,1269.0,0.35,50.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-02-04,Coca-Cola,43,DHL,9750,3413.0,1365.0,0.35,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-02-04,Diet Coke,21,FedEx,6250,2188.0,766.0,0.35,35.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-02-04,Sprite,31,USPS,6750,1688.0,675.0,0.25,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-02-04,Fanta,60,UPS,5250,1575.0,630.0,0.3,40.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-02-04,Powerade,40,UPS,6000,2700.0,945.0,0.45,35.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-02-04,Dasani Water,48,UPS,7000,2100.0,1050.0,0.3,50.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-03-02,Coca-Cola,48,DHL,9200,2760.0,1104.0,0.3,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-03-02,Diet Coke,49,UPS,6000,1800.0,630.0,0.3,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-03-02,Sprite,59,FedEx,6250,1250.0,500.0,0.2,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-03-02,Fanta,32,DHL,4750,1188.0,475.0,0.25,40.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-03-02,Powerade,57,DHL,5250,2100.0,735.0,0.4,35.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-03-02,Dasani Water,31,UPS,6250,1875.0,938.0,0.3,50.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-04-03,Coca-Cola,49,USPS,8750,2625.0,1050.0,0.3,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-04-03,Diet Coke,29,DHL,5750,1725.0,604.0,0.3,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-04-03,Sprite,24,USPS,5750,1150.0,460.0,0.2,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-04-03,Fanta,17,USPS,5000,1250.0,500.0,0.25,40.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-04-03,Powerade,19,USPS,5250,2363.0,827.0,0.45,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-04-03,Dasani Water,52,DHL,6750,2363.0,1181.0,0.35,50.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-05-02,Coca-Cola,25,FedEx,9450,4253.0,1701.0,0.45,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-05-02,Diet Coke,38,FedEx,6500,2925.0,1024.0,0.45,35.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-05-02,Sprite,29,DHL,6250,2500.0,1000.0,0.4,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-05-02,Fanta,27,DHL,5750,2300.0,920.0,0.4,40.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-05-02,Powerade,24,FedEx,6000,3000.0,1050.0,0.5,35.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-05-02,Dasani Water,43,FedEx,7000,3850.0,1925.0,0.55,50.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-06-04,Coca-Cola,17,USPS,9500,4750.0,1900.0,0.5,40.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-06-04,Diet Coke,22,USPS,7000,3150.0,1103.0,0.45,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-06-04,Sprite,25,USPS,6750,3375.0,1350.0,0.5,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-06-04,Fanta,45,UPS,6500,3250.0,1300.0,0.5,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-06-04,Powerade,37,USPS,6500,4225.0,1479.0,0.65,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-06-04,Dasani Water,54,FedEx,8250,5775.0,2888.0,0.7,50.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-07-02,Coca-Cola,52,FedEx,10500,6825.0,2730.0,0.65,40.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-07-02,Diet Coke,51,DHL,8000,4800.0,1680.0,0.6,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-07-02,Sprite,15,UPS,7250,3988.0,1595.0,0.55,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-07-02,Fanta,54,DHL,6750,3713.0,1485.0,0.55,40.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-07-02,Powerade,60,USPS,7000,4550.0,1593.0,0.65,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-07-02,Dasani Water,34,DHL,8750,6125.0,3063.0,0.7,50.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-08-03,Coca-Cola,17,UPS,10250,6663.0,2665.0,0.65,40.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-08-03,Diet Coke,49,DHL,8000,4800.0,1680.0,0.6,35.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-08-03,Sprite,37,USPS,7250,3988.0,1595.0,0.55,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-08-03,Fanta,58,DHL,6750,3038.0,1215.0,0.45,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-08-03,Powerade,42,USPS,6500,3575.0,1251.0,0.55,35.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-08-03,Dasani Water,38,UPS,8250,4950.0,2475.0,0.6,50.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-09-02,Coca-Cola,52,USPS,9250,5088.0,2035.0,0.55,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-09-02,Diet Coke,24,DHL,7250,3625.0,1269.0,0.5,35.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-09-02,Sprite,17,DHL,6250,1875.0,750.0,0.3,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-09-02,Fanta,52,UPS,6000,1800.0,720.0,0.3,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-09-02,Powerade,30,UPS,6000,2400.0,840.0,0.4,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-09-02,Dasani Water,17,FedEx,7000,3150.0,1575.0,0.45,50.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-10-04,Coca-Cola,22,UPS,8750,3938.0,1575.0,0.45,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-10-04,Diet Coke,18,FedEx,7000,2450.0,858.0,0.35,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-10-04,Sprite,44,UPS,5750,2013.0,805.0,0.35,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-10-04,Fanta,51,DHL,5500,1925.0,770.0,0.35,40.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-10-04,Powerade,34,USPS,5500,2475.0,866.0,0.45,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-10-04,Dasani Water,44,USPS,6750,3375.0,1688.0,0.5,50.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-11-03,Coca-Cola,48,FedEx,8250,3713.0,1485.0,0.45,40.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-11-03,Diet Coke,47,USPS,6500,2275.0,796.0,0.35,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-11-03,Sprite,59,FedEx,5950,2380.0,952.0,0.4,40.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-11-03,Fanta,19,FedEx,6500,3900.0,1560.0,0.6,40.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-11-03,Powerade,57,USPS,6250,4688.0,1641.0,0.75,35.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-11-03,Dasani Water,42,FedEx,7250,5438.0,2719.0,0.75,50.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-12-02,Coca-Cola,40,FedEx,9750,6825.0,2730.0,0.7,40.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-12-02,Diet Coke,15,UPS,7750,4650.0,1628.0,0.6,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-12-02,Sprite,23,USPS,7250,4350.0,1740.0,0.6,40.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-12-02,Fanta,34,DHL,6750,4050.0,1620.0,0.6,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-12-02,Powerade,30,DHL,6750,4725.0,1654.0,0.7,35.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-12-02,Dasani Water,29,FedEx,7750,5813.0,2906.0,0.75,50.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-01-13,Coca-Cola,16,UPS,7750,2713.0,1085.0,0.35,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-01-13,Diet Coke,50,FedEx,5750,2013.0,704.0,0.35,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-01-13,Sprite,28,DHL,5750,1438.0,575.0,0.25,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-01-13,Fanta,43,USPS,4250,1275.0,510.0,0.3,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-01-13,Powerade,59,USPS,4750,2138.0,748.0,0.45,35.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-01-13,Dasani Water,48,DHL,5750,2013.0,1006.0,0.35,50.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-02-11,Coca-Cola,28,UPS,8250,2888.0,1155.0,0.35,40.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-02-11,Diet Coke,23,UPS,4750,1663.0,582.0,0.35,35.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-02-11,Sprite,21,DHL,5250,1313.0,525.0,0.25,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-02-11,Fanta,44,UPS,3750,1125.0,450.0,0.3,40.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-02-11,Powerade,15,USPS,4500,2025.0,709.0,0.45,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-02-11,Dasani Water,41,USPS,5500,1650.0,825.0,0.3,50.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-03-09,Coca-Cola,28,FedEx,7700,2310.0,924.0,0.3,40.0,Alberta,Prairies,Medicine Hat
Walmart,1185732,2022-03-09,Diet Coke,45,UPS,4500,1350.0,473.0,0.3,35.0,Alberta,Prairies,Red Deer
Walmart,1185732,2022-03-09,Sprite,39,UPS,4750,950.0,380.0,0.2,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-03-09,Fanta,46,USPS,3250,813.0,325.0,0.25,40.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-03-09,Powerade,50,USPS,3750,1500.0,525.0,0.4,35.0,Alberta,Prairies,Edmonton
Walmart,1185732,2022-03-09,Dasani Water,17,FedEx,4750,1425.0,713.0,0.3,50.0,Alberta,Prairies,Lethbridge
Walmart,1185732,2022-04-10,Coca-Cola,43,DHL,7250,2175.0,870.0,0.3,40.0,Alberta,Prairies,Calgary
Walmart,1185732,2022-04-10,Diet Coke,40,USPS,4250,1275.0,446.0,0.3,35.0,Alberta,Prairies,Red Deer
